Date Time,System Marginal Price (SMP),Event occurred at 2017-06-30 06:05:00,Event Message: CEC online
2017-06-30 03:05:00,15.41
2017-06-30 03:06:00,15.41
2017-06-30 03:07:00,15.41
2017-06-30 03:08:00,15.41
2017-06-30 03:09:00,15.41
2017-06-30 03:10:00,15.41
2017-06-30 03:11:00,15.41
2017-06-30 03:12:00,15.41
2017-06-30 03:13:00,15.41
2017-06-30 03:14:00,15.41
2017-06-30 03:15:00,15.41
2017-06-30 03:16:00,15.41
2017-06-30 03:17:00,15.41
2017-06-30 03:18:00,15.41
2017-06-30 03:19:00,15.41
2017-06-30 03:20:00,15.41
2017-06-30 03:21:00,15.41
2017-06-30 03:22:00,15.41
2017-06-30 03:23:00,15.41
2017-06-30 03:24:00,15.41
2017-06-30 03:25:00,15.41
2017-06-30 03:26:00,15.41
2017-06-30 03:27:00,15.41
2017-06-30 03:28:00,15.41
2017-06-30 03:29:00,15.41
2017-06-30 03:30:00,15.41
2017-06-30 03:31:00,15.41
2017-06-30 03:32:00,15.41
2017-06-30 03:33:00,15.41
2017-06-30 03:34:00,15.41
2017-06-30 03:35:00,15.41
2017-06-30 03:36:00,15.41
2017-06-30 03:37:00,15.41
2017-06-30 03:38:00,15.41
2017-06-30 03:39:00,15.41
2017-06-30 03:40:00,15.41
2017-06-30 03:41:00,15.41
2017-06-30 03:42:00,15.41
2017-06-30 03:43:00,15.41
2017-06-30 03:44:00,15.41
2017-06-30 03:45:00,15.41
2017-06-30 03:46:00,15.41
2017-06-30 03:47:00,15.41
2017-06-30 03:48:00,15.41
2017-06-30 03:49:00,15.41
2017-06-30 03:50:00,15.41
2017-06-30 03:51:00,15.41
2017-06-30 03:52:00,15.41
2017-06-30 03:53:00,15.41
2017-06-30 03:54:00,15.41
2017-06-30 03:55:00,15.41
2017-06-30 03:56:00,15.41
2017-06-30 03:57:00,15.41
2017-06-30 03:58:00,15.41
2017-06-30 03:59:00,15.41
2017-06-30 04:00:00,15.41
2017-06-30 04:01:00,15.41
2017-06-30 04:02:00,15.41
2017-06-30 04:03:00,15.41
2017-06-30 04:04:00,15.41
2017-06-30 04:05:00,15.41
2017-06-30 04:06:00,15.41
2017-06-30 04:07:00,15.41
2017-06-30 04:08:00,15.41
2017-06-30 04:09:00,15.41
2017-06-30 04:10:00,15.41
2017-06-30 04:11:00,15.41
2017-06-30 04:12:00,15.42
2017-06-30 04:13:00,15.42
2017-06-30 04:14:00,15.42
2017-06-30 04:15:00,15.42
2017-06-30 04:16:00,15.42
2017-06-30 04:17:00,15.42
2017-06-30 04:18:00,15.42
2017-06-30 04:19:00,15.42
2017-06-30 04:20:00,15.42
2017-06-30 04:21:00,15.42
2017-06-30 04:22:00,15.43
2017-06-30 04:23:00,15.43
2017-06-30 04:24:00,15.43
2017-06-30 04:25:00,15.43
2017-06-30 04:26:00,15.43
2017-06-30 04:27:00,15.43
2017-06-30 04:28:00,15.43
2017-06-30 04:29:00,15.43
2017-06-30 04:30:00,15.43
2017-06-30 04:31:00,15.43
2017-06-30 04:32:00,15.43
2017-06-30 04:33:00,15.43
2017-06-30 04:34:00,15.43
2017-06-30 04:35:00,15.43
2017-06-30 04:36:00,15.43
2017-06-30 04:37:00,15.43
2017-06-30 04:38:00,15.43
2017-06-30 04:39:00,15.43
2017-06-30 04:40:00,15.43
2017-06-30 04:41:00,15.43
2017-06-30 04:42:00,15.43
2017-06-30 04:43:00,15.43
2017-06-30 04:44:00,15.43
2017-06-30 04:45:00,15.43
2017-06-30 04:46:00,15.43
2017-06-30 04:47:00,15.43
2017-06-30 04:48:00,15.43
2017-06-30 04:49:00,15.43
2017-06-30 04:50:00,15.43
2017-06-30 04:51:00,15.43
2017-06-30 04:52:00,15.43
2017-06-30 04:53:00,15.43
2017-06-30 04:54:00,15.43
2017-06-30 04:55:00,15.43
2017-06-30 04:56:00,15.43
2017-06-30 04:57:00,15.43
2017-06-30 04:58:00,15.43
2017-06-30 04:59:00,15.43
2017-06-30 05:00:00,15.42
2017-06-30 05:01:00,15.42
2017-06-30 05:02:00,15.42
2017-06-30 05:03:00,15.42
2017-06-30 05:04:00,15.42
2017-06-30 05:05:00,15.42
2017-06-30 05:06:00,15.42
2017-06-30 05:07:00,15.42
2017-06-30 05:08:00,15.42
2017-06-30 05:09:00,15.41
2017-06-30 05:10:00,15.41
2017-06-30 05:11:00,15.41
2017-06-30 05:12:00,15.41
2017-06-30 05:13:00,15.41
2017-06-30 05:14:00,15.41
2017-06-30 05:15:00,15.41
2017-06-30 05:16:00,15.41
2017-06-30 05:17:00,15.41
2017-06-30 05:18:00,15.41
2017-06-30 05:19:00,15.41
2017-06-30 05:20:00,15.41
2017-06-30 05:21:00,15.41
2017-06-30 05:22:00,15.41
2017-06-30 05:23:00,15.41
2017-06-30 05:24:00,15.41
2017-06-30 05:25:00,15.42
2017-06-30 05:26:00,15.42
2017-06-30 05:27:00,15.42
2017-06-30 05:28:00,15.42
2017-06-30 05:29:00,15.42
2017-06-30 05:30:00,15.42
2017-06-30 05:31:00,15.42
2017-06-30 05:32:00,15.42
2017-06-30 05:33:00,15.42
2017-06-30 05:34:00,15.41
2017-06-30 05:35:00,15.41
2017-06-30 05:36:00,15.41
2017-06-30 05:37:00,15.41
2017-06-30 05:38:00,15.41
2017-06-30 05:39:00,15.41
2017-06-30 05:40:00,15.41
2017-06-30 05:41:00,15.41
2017-06-30 05:42:00,15.41
2017-06-30 05:43:00,15.41
2017-06-30 05:44:00,15.41
2017-06-30 05:45:00,15.41
2017-06-30 05:46:00,15.41
2017-06-30 05:47:00,15.41
2017-06-30 05:48:00,15.41
2017-06-30 05:49:00,15.41
2017-06-30 05:50:00,15.41
2017-06-30 05:51:00,15.41
2017-06-30 05:52:00,15.41
2017-06-30 05:53:00,15.41
2017-06-30 05:54:00,15.41
2017-06-30 05:55:00,15.41
2017-06-30 05:56:00,15.41
2017-06-30 05:57:00,15.41
2017-06-30 05:58:00,15.41
